,jquery/jquery,prototypejs/prototype,yui/yui3
2007-10-10,-0.2826207406039339,-0.23922645981469512,-0.9152814972142709
2007-10-11,-0.10615015236863978,3.0829023917259213,-2.346654046233878
2007-10-12,2.106735001692985,0.08010127127774186,4.04550281651122
2007-10-13,0.49754517191491987,5.422107304460246,3.948540954843476
2007-10-14,0.4975451719149199,3.883645765998707,3.717771724074245
2007-10-15,0.8244682488379966,0.7407886231415644,-0.12563486933234794
2007-10-16,-0.5375227013882476,8.029681103210516,-1.3242450826484438
2007-10-17,2.717379259396066,2.760773540185305,-2.915281497214271
2007-10-18,2.89384984763136,2.0829023917259213,-2.346654046233878
2007-10-19,0.10673500169298486,0.08010127127774186,0.04550281651122
2007-10-20,2.4975451719149198,0.42210730446024564,2.948540954843476
2007-10-21,0.4975451719149199,0.8836457659987071,3.717771724074245
2007-10-22,-0.1755317511620033,5.740788623141564,-0.12563486933234794
2007-10-23,-0.5375227013882476,1.0296811032105149,-1.3242450826484438
2007-10-24,-0.2826207406039339,-0.23922645981469512,-2.915281497214271
2007-10-25,-0.10615015236863978,0.08290239172592115,-2.346654046233878
2007-10-26,0.10673500169298486,3.080101271277742,0.04550281651122
2007-10-27,0.49754517191491987,0.42210730446024564,2.948540954843476
2007-10-28,0.4975451719149199,-0.11635423400129281,3.717771724074245
2007-10-29,-0.1755317511620033,0.7407886231415644,-0.12563486933234794
2007-10-30,-0.5375227013882476,0.029681103210514974,-1.3242450826484438
2007-10-31,-0.2826207406039339,-0.23922645981469512,0.08471850278572912
2007-11-01,-0.10615015236863978,2.0829023917259213,-1.346654046233878
2007-11-02,0.10673500169298486,0.08010127127774186,0.04550281651122
2007-11-03,0.49754517191491987,0.42210730446024564,2.948540954843476
2007-11-04,0.4975451719149199,-0.11635423400129281,3.717771724074245
2007-11-05,0.8244682488379966,2.7407886231415644,-0.12563486933234794
2007-11-06,-0.5375227013882476,3.029681103210515,4.675754917351556
2007-11-07,-0.2826207406039339,-0.23922645981469512,-2.915281497214271
2007-11-08,-0.10615015236863978,0.08290239172592115,13.653345953766122
2007-11-09,0.10673500169298486,0.08010127127774186,0.04550281651122
2007-11-10,0.49754517191491987,0.42210730446024564,2.948540954843476
2007-11-11,0.4975451719149199,-0.11635423400129281,3.717771724074245
2007-11-12,-0.1755317511620033,-0.2592113768584357,-0.12563486933234794
2007-11-13,-0.5375227013882476,1.0296811032105149,-1.3242450826484438
2007-11-14,2.717379259396066,1.7607735401853049,-2.915281497214271
2007-11-15,-0.10615015236863978,6.082902391725921,-2.346654046233878
2007-11-16,6.106735001692985,0.08010127127774186,0.04550281651122
2007-11-17,3.4975451719149198,0.42210730446024564,2.948540954843476
2007-11-18,1.49754517191492,-0.11635423400129281,3.717771724074245
2007-11-19,1.8244682488379966,-0.2592113768584357,-0.12563486933234794
2007-11-20,-0.5375227013882476,0.029681103210514974,-1.3242450826484438
2007-11-21,-0.2826207406039339,-0.23922645981469512,-2.915281497214271
2007-11-22,-0.10615015236863978,0.08290239172592115,-2.346654046233878
2007-11-23,0.10673500169298486,1.0801012712777418,0.04550281651122
2007-11-24,0.49754517191491987,0.42210730446024564,2.948540954843476
2007-11-25,0.4975451719149199,-0.11635423400129281,3.717771724074245
2007-11-26,-0.1755317511620033,-0.2592113768584357,-0.12563486933234794
