,postgres/postgres,sqlite/sqlite,mysql/mysql-server
2019-07-31,3.783944346969557,2.885808169421615,24.20802167020654
2019-08-01,7.520639024840706,2.101494443931419,25.216425031551083
2019-08-02,1.19570905285191,3.087488841690522,7.272447440514668
2019-08-03,1.6286976328993135,4.91004863483855,16.825076184319883
2019-08-04,8.579247083448765,2.558400283190199,17.6904607997045
2019-08-05,5.3649613691630496,7.775433250223166,22.20419706344076
2019-08-06,1.9268014898266999,6.681326376704528,28.583371810262566
2019-08-07,7.783944346969557,3.885808169421615,8.208021670206543
2019-08-08,3.5206390248407056,5.1014944439314185,18.216425031551083
2019-08-09,2.1957090528519103,2.087488841690522,2.272447440514668
2019-08-10,3.6286976328993132,2.910048634838551,18.825076184319883
2019-08-11,4.579247083448765,2.558400283190199,17.6904607997045
2019-08-12,4.3649613691630496,4.775433250223166,16.20419706344076
2019-08-13,4.926801489826699,3.681326376704528,29.583371810262566
2019-08-14,3.783944346969557,0.885808169421615,20.20802167020654
2019-08-15,2.5206390248407056,7.1014944439314185,31.216425031551083
2019-08-16,6.19570905285191,1.0874888416905224,14.272447440514668
2019-08-17,3.6286976328993132,10.910048634838551,16.825076184319883
2019-08-18,8.579247083448765,2.558400283190199,19.6904607997045
2019-08-19,7.3649613691630496,3.7754332502231662,30.20419706344076
2019-08-20,2.9268014898267,8.681326376704527,20.583371810262566
2019-08-21,3.783944346969557,4.885808169421615,20.20802167020654
2019-08-22,2.5206390248407056,4.1014944439314185,39.21642503155108
2019-08-23,0.1957090528519101,6.087488841690522,41.27244744051467
2019-08-24,5.628697632899313,1.9100486348385508,16.825076184319883
2019-08-25,5.579247083448765,2.558400283190199,17.6904607997045
2019-08-26,6.3649613691630496,4.775433250223166,8.20419706344076
2019-08-27,6.926801489826699,4.681326376704528,38.58337181026256
2019-08-28,3.783944346969557,2.885808169421615,44.20802167020654
2019-08-29,1.5206390248407056,8.101494443931418,18.216425031551083
2019-08-30,1.19570905285191,10.087488841690522,16.272447440514668
2019-08-31,3.6286976328993132,4.91004863483855,29.825076184319883
2019-09-01,3.5792470834487644,3.558400283190199,22.6904607997045
2019-09-02,3.36496136916305,4.775433250223166,17.20419706344076
2019-09-03,6.926801489826699,1.681326376704528,9.583371810262566
2019-09-04,0.7839443469695568,0.885808169421615,16.20802167020654
2019-09-05,2.5206390248407056,-0.8985055560685812,22.216425031551083
2019-09-06,9.19570905285191,-0.9125111583094776,56.27244744051467
2019-09-07,3.6286976328993132,0.9100486348385508,36.82507618431988
2019-09-08,8.579247083448765,2.558400283190199,19.6904607997045
2019-09-09,5.3649613691630496,1.7754332502231662,14.20419706344076
2019-09-10,2.9268014898267,1.681326376704528,27.583371810262566
2019-09-11,2.783944346969557,0.885808169421615,13.208021670206543
2019-09-12,7.520639024840706,0.10149444393141882,4.216425031551082
2019-09-13,6.19570905285191,7.087488841690522,17.272447440514668
2019-09-14,4.628697632899313,2.910048634838551,16.825076184319883
2019-09-15,5.579247083448765,2.558400283190199,19.6904607997045
2019-09-16,1.36496136916305,4.775433250223166,20.20419706344076
2019-09-17,1.9268014898266999,2.681326376704528,20.583371810262566
2019-09-18,3.783944346969557,4.885808169421615,21.20802167020654
2019-09-19,9.520639024840705,0.10149444393141882,22.216425031551083
2019-09-20,8.19570905285191,1.0874888416905224,4.272447440514668
2019-09-21,4.628697632899313,3.910048634838551,16.825076184319883
2019-09-22,5.579247083448765,2.558400283190199,19.6904607997045
2019-09-23,4.3649613691630496,1.7754332502231662,16.20419706344076
2019-09-24,3.9268014898267,0.681326376704528,9.583371810262566
2019-09-25,13.783944346969557,5.885808169421615,19.20802167020654
2019-09-26,5.520639024840706,5.1014944439314185,16.216425031551083
2019-09-27,10.19570905285191,3.087488841690522,47.27244744051467
2019-09-28,4.628697632899313,2.910048634838551,16.825076184319883
2019-09-29,8.579247083448765,2.558400283190199,25.6904607997045
2019-09-30,10.36496136916305,0.7754332502231662,42.20419706344076
2019-10-01,5.926801489826699,0.681326376704528,28.583371810262566
2019-10-02,0.7839443469695568,3.885808169421615,-0.7919783297934568
2019-10-03,3.5206390248407056,3.101494443931419,25.216425031551083
2019-10-04,9.19570905285191,0.0874888416905224,2.272447440514668
2019-10-05,6.628697632899313,4.91004863483855,16.825076184319883
2019-10-06,4.579247083448765,2.558400283190199,25.6904607997045
2019-10-07,8.36496136916305,5.775433250223166,24.20419706344076
2019-10-08,2.9268014898267,0.681326376704528,16.583371810262566
2019-10-09,3.783944346969557,9.885808169421615,2.208021670206543
2019-10-10,2.5206390248407056,4.1014944439314185,33.21642503155108
2019-10-11,0.1957090528519101,6.087488841690522,15.272447440514668
2019-10-12,3.6286976328993132,0.9100486348385508,16.825076184319883
2019-10-13,7.579247083448765,2.558400283190199,22.6904607997045
2019-10-14,1.36496136916305,2.7754332502231662,19.20419706344076
2019-10-15,-0.07319851017330015,0.681326376704528,38.58337181026256
2019-10-16,7.783944346969557,5.885808169421615,18.20802167020654
2019-10-17,2.5206390248407056,7.1014944439314185,27.216425031551083
2019-10-18,4.19570905285191,7.087488841690522,18.272447440514668
2019-10-19,6.628697632899313,2.910048634838551,16.825076184319883
2019-10-20,3.5792470834487644,3.558400283190199,19.6904607997045
2019-10-21,8.36496136916305,2.7754332502231662,8.20419706344076
2019-10-22,0.9268014898266999,9.681326376704527,21.583371810262566
2019-10-23,4.783944346969557,4.885808169421615,24.20802167020654
2019-10-24,2.5206390248407056,5.1014944439314185,10.216425031551083
2019-10-25,9.19570905285191,0.0874888416905224,12.272447440514668
2019-10-26,4.628697632899313,9.910048634838551,17.825076184319883
2019-10-27,3.5792470834487644,3.558400283190199,17.6904607997045
2019-10-28,4.3649613691630496,2.7754332502231662,3.2041970634407604
2019-10-29,0.9268014898266999,3.681326376704528,4.583371810262566
2019-10-30,3.783944346969557,2.885808169421615,12.208021670206543
2019-10-31,1.5206390248407056,3.101494443931419,7.216425031551082
2019-11-01,3.1957090528519103,8.087488841690522,-4.727552559485332
2019-11-02,3.6286976328993132,3.910048634838551,16.825076184319883
2019-11-03,4.579247083448765,3.558400283190199,17.6904607997045
2019-11-04,3.36496136916305,1.7754332502231662,13.20419706344076
2019-11-05,7.926801489826699,-0.318673623295472,6.583371810262566
2019-11-06,9.783944346969557,3.885808169421615,9.208021670206543
2019-11-07,8.520639024840705,1.101494443931419,26.216425031551083
2019-11-08,5.19570905285191,0.0874888416905224,21.272447440514668
2019-11-09,7.628697632899313,2.910048634838551,16.825076184319883
2019-11-10,2.5792470834487644,4.558400283190199,19.6904607997045
2019-11-11,7.3649613691630496,0.7754332502231662,28.20419706344076
2019-11-12,7.926801489826699,2.681326376704528,39.58337181026256
2019-11-13,9.783944346969557,1.8858081694216149,14.208021670206543
2019-11-14,3.5206390248407056,5.1014944439314185,34.21642503155108
2019-11-15,0.1957090528519101,1.0874888416905224,40.27244744051467
2019-11-16,5.628697632899313,6.91004863483855,21.825076184319883
2019-11-17,3.5792470834487644,5.558400283190199,17.6904607997045
2019-11-18,0.36496136916305,7.775433250223166,16.20419706344076
2019-11-19,7.926801489826699,3.681326376704528,18.583371810262566
2019-11-20,7.783944346969557,2.885808169421615,25.20802167020654
2019-11-21,7.520639024840706,5.1014944439314185,43.21642503155108
2019-11-22,5.19570905285191,5.087488841690522,86.27244744051467
2019-11-23,4.628697632899313,3.910048634838551,22.825076184319883
2019-11-24,9.579247083448765,2.558400283190199,17.6904607997045
2019-11-25,6.3649613691630496,1.7754332502231662,38.20419706344076
2019-11-26,2.9268014898267,3.681326376704528,40.58337181026256
2019-11-27,2.783944346969557,0.885808169421615,41.20802167020654
2019-11-28,7.520639024840706,-0.8985055560685812,20.216425031551083
2019-11-29,4.19570905285191,1.0874888416905224,18.272447440514668
2019-11-30,4.628697632899313,0.9100486348385508,23.825076184319883
2019-12-01,4.579247083448765,2.558400283190199,17.6904607997045
2019-12-02,3.36496136916305,-0.2245667497768338,13.20419706344076
2019-12-03,5.926801489826699,2.681326376704528,22.583371810262566
2019-12-04,4.783944346969557,5.885808169421615,30.20802167020654
2019-12-05,1.5206390248407056,6.1014944439314185,35.21642503155108
