,n_commits
2015-04-12,3
2015-04-13,4
2015-04-14,6
2015-04-15,17
2015-04-16,7
2015-04-17,11
2015-04-18,4
2015-04-19,4
2015-04-20,8
2015-04-21,13
2015-04-22,3
2015-04-23,1
2015-04-24,7
2015-04-25,1
2015-04-26,1
2015-04-27,3
2015-04-28,2
2015-04-29,5
2015-04-30,15
2015-05-01,17
2015-05-02,6
2015-05-03,7
2015-05-04,3
2015-05-05,3
2015-05-06,10
2015-05-07,21
2015-05-08,8
2015-05-09,0
2015-05-10,1
2015-05-11,13
2015-05-12,17
2015-05-13,9
2015-05-14,2
2015-05-15,5
2015-05-16,1
2015-05-17,7
2015-05-18,0
2015-05-19,6
2015-05-20,0
2015-05-21,0
2015-05-22,3
2015-05-23,0
2015-05-24,1
2015-05-25,0
2015-05-26,7
2015-05-27,0
2015-05-28,7
2015-05-29,11
2015-05-30,8
2015-05-31,1
2015-06-01,25
2015-06-02,5
2015-06-03,3
2015-06-04,4
2015-06-05,16
2015-06-06,0
2015-06-07,0
2015-06-08,1
2015-06-09,10
2015-06-10,5
2015-06-11,3
2015-06-12,2
2015-06-13,1
2015-06-14,0
2015-06-15,8
2015-06-16,8
2015-06-17,15
2015-06-18,12
2015-06-19,20
2015-06-20,2
2015-06-21,8
2015-06-22,2
2015-06-23,12
2015-06-24,5
2015-06-25,57
2015-06-26,14
2015-06-27,17
2015-06-28,3
2015-06-29,32
2015-06-30,23
2015-07-01,22
2015-07-02,55
2015-07-03,26
2015-07-04,19
2015-07-05,7
2015-07-06,40
2015-07-07,42
2015-07-08,22
2015-07-09,6
2015-07-10,9
2015-07-11,1
2015-07-12,1
2015-07-13,5
2015-07-14,27
2015-07-15,9
2015-07-16,35
2015-07-17,19
2015-07-18,2
2015-07-19,9
2015-07-20,6
2015-07-21,73
2015-07-22,22
2015-07-23,14
2015-07-24,40
2015-07-25,1
2015-07-26,3
2015-07-27,13
2015-07-28,22
2015-07-29,50
2015-07-30,88
2015-07-31,30
2015-08-01,10
2015-08-02,2
2015-08-03,10
2015-08-04,31
2015-08-05,30
2015-08-06,29
2015-08-07,7
2015-08-08,8
2015-08-09,1
2015-08-10,11
2015-08-11,23
2015-08-12,14
2015-08-13,41
2015-08-14,8
2015-08-15,3
2015-08-16,1
2015-08-17,19
2015-08-18,50
2015-08-19,4
2015-08-20,22
2015-08-21,5
2015-08-22,2
2015-08-23,1
2015-08-24,7
2015-08-25,15
2015-08-26,48
2015-08-27,24
2015-08-28,13
2015-08-29,7
2015-08-30,11
2015-08-31,19
2015-09-01,27
2015-09-02,24
2015-09-03,2
2015-09-04,0
2015-09-05,0
2015-09-06,0
2015-09-07,4
