,kubernetes/kubernetes,apache/mesos,hashicorp/nomad
2019-06-01,32.57588367383762,1.6517359564315723,10.347154105919712
2019-06-02,34.27745453335845,1.6777998599614103,10.343118640719107
2019-06-03,25.180318159871256,8.644115336614869,9.028634405616856
2019-06-04,38.059676362603945,1.338786681315998,7.190832771574084
2019-06-05,36.038551316750784,1.8948972351738358,8.409919760110991
2019-06-06,29.54465197721345,10.95933155361603,-4.8856532039267275
2019-06-07,-23.246427482454067,1.5577306879113215,10.251193289240293
2019-06-08,-2.5576711386844124,1.347121085374501,9.153951230636679
2019-06-09,21.778907715259752,1.4823434509678801,9.042282411730184
2019-06-10,36.87626690956506,1.0361644494397084,11.612521553787282
2019-06-11,12.406985549142192,5.544480896920414,12.174311003688445
2019-06-12,17.262071378376138,3.3173335958189476,22.037741335279662
2019-06-13,26.564774686890164,-0.42361965326886475,9.345267794425645
2019-06-14,76.79407310189188,-1.922356030234054,8.40118618373807
2019-06-15,39.24231953246774,9.921523659623656,7.786552973274954
2019-06-16,34.559906470576195,3.76119030201004,7.632384762293517
2019-06-17,32.87480160845794,-1.226081161083637,6.992689944322681
2019-06-18,21.740852724472425,-2.3761315748520375,9.823675330529259
2019-06-19,32.43532746826531,3.0432595405737306,13.741074801793214
2019-06-20,80.64543015733634,3.062764982748225,9.360380487254979
2019-06-21,4.756532069531186,7.7363807800780044,7.4814754962919
2019-06-22,35.31623312141453,3.0907752307653613,6.239796787758929
2019-06-23,45.02582271259021,3.546257942333046,7.078006507656195
2019-06-24,48.786816016301046,3.8086619842793583,4.4044857155065
2019-06-25,56.856672764164166,4.10951455275589,-4.45896413940752
2019-06-26,47.993157963026654,2.995179785648374,4.862285337386377
2019-06-27,47.47492343273011,-1.496031792832762,2.0233458900928345
2019-06-28,43.653080139779505,5.336845109558087,5.3419432321894975
2019-06-29,36.792250621207344,3.3783907095652337,6.455768427156664
2019-06-30,37.16739438882434,3.0373834731314355,4.3173527120709165
2019-07-01,41.06196431505637,3.8228409573100346,8.545416624642327
2019-07-02,40.06737043191244,1.0208394624505306,17.043063781547684
2019-07-03,39.96568749429117,10.828123668017488,0.8146175626304704
2019-07-04,26.685496150722038,0.17855638268215301,1.3940034193113697
2019-07-05,-1.2614023344891052,11.010630866268258,0.08429875242624063
2019-07-06,38.3803285774235,2.8677743683765238,4.327892866207396
2019-07-07,37.03543682521644,3.2392888019240695,5.685990643547357
2019-07-08,39.28555707699467,0.5317700346210019,2.09039871979925
2019-07-09,41.231275746952136,-2.894983868411911,4.679319109976338
2019-07-10,44.154357472858905,8.654123335924755,37.78858246851079
2019-07-11,48.402686511344555,3.873829423211188,5.1724112913576406
