,webpack/webpack,npm/cli,requirejs/requirejs
2012-03-10,1.671791601255887,0.9696379513343798,0.25497448979591836
2012-03-11,7.321345172684459,1.0053522370486656,0.19247448979591836
2012-03-12,0.4106308869701728,12.199548665620094,-0.27627551020408164
2012-03-13,-0.22652570643642073,19.341650313971744,-0.3929307299843014
2012-03-14,2.8174303375196232,5.987804160125589,-0.008315345368916776
2012-03-15,1.7866611067503924,0.23395800627943494,0.05322311616954474
2012-03-16,1.218666601255887,0.2620486656200942,0.17684948979591836
2012-03-17,0.671791601255887,0.9696379513343798,0.25497448979591836
2012-03-18,0.3213451726844584,1.0053522370486656,0.19247448979591836
2012-03-19,2.4106308869701727,5.199548665620094,-0.27627551020408164
2012-03-20,2.7734742935635794,4.341650313971742,-0.3929307299843014
2012-03-21,1.8174303375196232,3.987804160125589,-0.008315345368916776
2012-03-22,-0.21333889324960756,6.233958006279435,0.05322311616954474
2012-03-23,0.218666601255887,0.2620486656200942,0.17684948979591836
2012-03-24,0.671791601255887,0.9696379513343798,0.25497448979591836
2012-03-25,0.3213451726844584,1.0053522370486656,3.1924744897959183
2012-03-26,4.410630886970173,1.1995486656200942,1.7237244897959183
2012-03-27,2.7734742935635794,24.341650313971744,-0.3929307299843014
2012-03-28,-0.18256966248037676,4.987804160125589,-0.008315345368916776
2012-03-29,-0.21333889324960756,5.233958006279435,3.0532231161695447
2012-03-30,0.218666601255887,3.262048665620094,1.1768494897959183
2012-03-31,0.671791601255887,1.9696379513343798,0.25497448979591836
2012-04-01,0.3213451726844584,1.0053522370486656,0.19247448979591836
2012-04-02,-0.5893691130298272,-0.8004513343799059,-0.27627551020408164
2012-04-03,0.7734742935635792,-0.6583496860282574,-0.3929307299843014
2012-04-04,-0.18256966248037676,-1.0121958398744113,0.9916846546310832
2012-04-05,3.7866611067503926,0.23395800627943494,0.05322311616954474
2012-04-06,2.218666601255887,8.262048665620094,1.1768494897959183
2012-04-07,4.671791601255887,0.9696379513343798,3.2549744897959183
2012-04-08,1.3213451726844583,1.0053522370486656,2.1924744897959183
2012-04-09,0.4106308869701728,-0.8004513343799059,0.7237244897959183
2012-04-10,-0.22652570643642073,-0.6583496860282574,-0.3929307299843014
2012-04-11,-0.18256966248037676,-0.012195839874411307,-0.008315345368916776
2012-04-12,-0.21333889324960756,1.2339580062794349,0.05322311616954474
2012-04-13,0.218666601255887,0.2620486656200942,0.17684948979591836
2012-04-14,0.671791601255887,1.9696379513343798,0.25497448979591836
2012-04-15,0.3213451726844584,1.0053522370486656,0.19247448979591836
2012-04-16,-0.5893691130298272,-0.8004513343799059,1.7237244897959183
2012-04-17,-0.22652570643642073,3.3416503139717424,1.6070692700156985
2012-04-18,-0.18256966248037676,3.987804160125589,6.991684654631083
2012-04-19,-0.21333889324960756,0.23395800627943494,5.053223116169545
2012-04-20,0.218666601255887,0.2620486656200942,1.1768494897959183
2012-04-21,0.671791601255887,0.9696379513343798,0.25497448979591836
2012-04-22,0.3213451726844584,1.0053522370486656,1.1924744897959183
2012-04-23,-0.5893691130298272,-0.8004513343799059,-0.27627551020408164
2012-04-24,-0.22652570643642073,-0.6583496860282574,-0.3929307299843014
2012-04-25,-0.18256966248037676,-1.0121958398744113,0.9916846546310832
2012-04-26,-0.21333889324960756,0.23395800627943494,8.053223116169544
2012-04-27,0.218666601255887,0.2620486656200942,6.176849489795918
2012-04-28,0.671791601255887,0.9696379513343798,1.2549744897959183
2012-04-29,0.3213451726844584,1.0053522370486656,0.19247448979591836
2012-04-30,-0.5893691130298272,2.199548665620094,-0.27627551020408164
2012-05-01,9.773474293563579,-0.6583496860282574,-0.3929307299843014
2012-05-02,4.817430337519623,0.9878041601255887,-0.008315345368916776
2012-05-03,-0.21333889324960756,0.23395800627943494,0.05322311616954474
2012-05-04,1.218666601255887,3.262048665620094,0.17684948979591836
2012-05-05,0.671791601255887,0.9696379513343798,1.2549744897959183
2012-05-06,5.321345172684459,3.0053522370486654,0.19247448979591836
2012-05-07,9.410630886970173,-0.8004513343799059,0.7237244897959183
2012-05-08,-0.22652570643642073,-0.6583496860282574,-0.3929307299843014
2012-05-09,-0.18256966248037676,-1.0121958398744113,0.9916846546310832
2012-05-10,3.7866611067503926,0.23395800627943494,0.05322311616954474
2012-05-11,0.218666601255887,0.2620486656200942,2.1768494897959183
2012-05-12,3.671791601255887,0.9696379513343798,1.2549744897959183
2012-05-13,3.3213451726844583,1.0053522370486656,0.19247448979591836
2012-05-14,0.4106308869701728,-0.8004513343799059,-0.27627551020408164
2012-05-15,-0.22652570643642073,-0.6583496860282574,-0.3929307299843014
2012-05-16,0.8174303375196232,-1.0121958398744113,-0.008315345368916776
2012-05-17,4.786661106750392,0.23395800627943494,0.05322311616954474
2012-05-18,0.218666601255887,0.2620486656200942,1.1768494897959183
2012-05-19,0.671791601255887,0.9696379513343798,6.254974489795918
2012-05-20,2.3213451726844583,5.005352237048665,4.192474489795918
2012-05-21,1.4106308869701727,-0.8004513343799059,-0.27627551020408164
2012-05-22,-0.22652570643642073,-0.6583496860282574,7.607069270015699
2012-05-23,0.8174303375196232,-1.0121958398744113,-0.008315345368916776
2012-05-24,0.7866611067503925,0.23395800627943494,3.0532231161695447
2012-05-25,2.218666601255887,0.2620486656200942,0.17684948979591836
2012-05-26,0.671791601255887,0.9696379513343798,2.2549744897959183
2012-05-27,0.3213451726844584,5.005352237048665,5.192474489795918
2012-05-28,-0.5893691130298272,-0.8004513343799059,4.723724489795918
2012-05-29,-0.22652570643642073,-0.6583496860282574,1.6070692700156985
2012-05-30,-0.18256966248037676,-1.0121958398744113,-0.008315345368916776
