,django/django,rails/rails,laravel/framework
2017-01-10,7.145439544112052,20.055486634590125,16.079331158351334
2017-01-11,-6.957238913291016,-3.119699203503046,15.506419411971878
2017-01-12,7.291179784076634,19.961865506024274,16.45182882651752
2017-01-13,5.347708860831318,19.89562551163184,15.858282616192993
2017-01-14,9.271731750665122,18.099071216139798,14.144258006352615
2017-01-15,7.253735508183648,18.298488032817293,17.339735100064132
2017-01-16,7.8140565054277,15.29234331583115,16.051036954355755
2017-01-17,19.912665063995025,19.902193008136123,2.9057831266930876
2017-01-18,45.01516857865047,36.183044926750696,22.278434643654265
2017-01-19,19.125545686663116,24.807813538395536,14.593870383172103
2017-01-20,10.234995350174291,8.94669670417467,6.172071768496977
2017-01-21,5.206920214698829,9.005032484881255,16.37946087332665
2017-01-22,7.876186966182514,10.121820784411778,14.584320791806835
2017-01-23,5.860017472639986,-3.358346492713137,13.5112764924754
2017-01-24,6.734719531859746,7.542823721332707,-3.2924044628173696
2017-01-25,7.797967423957973,11.360451933942883,11.94141857017868
2017-01-26,6.990521330065044,9.760611279795379,22.801242438026797
2017-01-27,8.169640922209958,15.047239718447816,13.453594725923018
2017-01-28,5.086355903558937,15.103696557875704,12.762589278921379
2017-01-29,5.523017399382441,5.676391226667665,7.547670239590619
2017-01-30,8.029081330253897,15.142968826899299,11.995255232522442
2017-01-31,5.683566379767417,36.47641232608159,11.89285497360212
2017-02-01,2.3121015636777056,0.25172545552775283,10.746204356311033
2017-02-02,3.9357878237441994,16.842986007745846,13.879884525677893
2017-02-03,3.3017259506450802,9.978587420970454,9.708819621800409
2017-02-04,7.638038156179876,13.250138206123388,13.542960724188228
2017-02-05,4.26683008107858,8.544449480742138,10.561639357403148
2017-02-06,4.086989691742526,-3.320540815589551,12.626817161966184
2017-02-07,9.442183619278484,23.86862674103295,10.107118353451261
2017-02-08,3.719870004566014,6.898582771824283,13.595892379129772
2017-02-09,6.3058427902679455,11.330347708311834,7.018752638150868
2017-02-10,4.020465914053235,12.55757301678217,14.202767873121296
2017-02-11,5.657052789040401,8.99032126466083,11.096835452291863
2017-02-12,3.826676629257185,13.32179032488157,13.515798717358635
2017-02-13,3.431462611123939,11.261033949545908,9.200016194916397
