,microsoft/TypeScript,dart-lang/sdk,jashkenas/coffeescript
2014-07-08,-5.186204866562009,6.486464874411304,0.041895604395604406
2014-07-09,-7.614776295133438,17.363697017268446,-0.17462225274725277
2014-07-10,-7.516562009419151,17.75655416012559,-0.3018543956043956
2014-07-11,-3.0778257456828886,20.964761577708007,-0.0026785714285714433
2014-07-12,9.887009419152276,20.186739599686025,0.19732142857142856
2014-07-13,17.203492935635794,19.797728610675037,1.1511675824175824
2014-07-14,9.304866562009419,26.44405416012559,1.0887706043956045
2014-07-15,4.813795133437991,27.486464874411304,0.041895604395604406
2014-07-16,25.38522370486656,28.363697017268446,2.8253777472527473
2014-07-17,7.483437990580849,24.75655416012559,1.6981456043956045
2014-07-18,14.922174254317111,30.964761577708007,-0.0026785714285714433
2014-07-19,14.887009419152276,18.186739599686025,0.19732142857142856
2014-07-20,14.203492935635792,19.797728610675037,0.15116758241758244
2014-07-21,26.30486656200942,4.44405416012559,0.0887706043956044
2014-07-22,6.813795133437991,8.486464874411304,0.041895604395604406
2014-07-23,12.385223704866561,21.363697017268446,1.8253777472527473
2014-07-24,13.48343799058085,19.75655416012559,-0.3018543956043956
2014-07-25,32.92217425431711,18.964761577708007,-0.0026785714285714433
2014-07-26,19.887009419152278,21.186739599686025,0.19732142857142856
2014-07-27,16.203492935635794,19.797728610675037,0.15116758241758244
2014-07-28,3.3048665620094195,20.44405416012559,0.0887706043956044
2014-07-29,56.81379513343799,26.486464874411304,2.0418956043956045
2014-07-30,-3.6147762951334377,29.363697017268446,-0.17462225274725277
2014-07-31,2.483437990580849,19.75655416012559,-0.3018543956043956
2014-08-01,21.922174254317113,14.964761577708007,-0.0026785714285714433
2014-08-02,22.887009419152278,19.186739599686025,0.19732142857142856
2014-08-03,17.203492935635794,19.797728610675037,0.15116758241758244
2014-08-04,33.30486656200942,28.44405416012559,0.0887706043956044
2014-08-05,2.813795133437991,12.486464874411304,0.041895604395604406
2014-08-06,15.385223704866561,22.363697017268446,-0.17462225274725277
2014-08-07,19.48343799058085,37.75655416012559,-0.3018543956043956
2014-08-08,20.922174254317113,32.964761577708,-0.0026785714285714433
2014-08-09,15.887009419152276,23.186739599686025,0.19732142857142856
