,jquery/jquery,angular/angular.js,facebook/react
2017-05-29,-0.6307536083888373,-0.45427024431878804,0.5669380896496015
2017-05-30,0.9420619255917453,0.011749173156940166,6.009379143741141
2017-05-31,-0.03852059868009937,0.8564093673316975,0.16749287467040563
2017-06-01,0.17476490222676075,-0.30430491838258833,2.61785561872247
2017-06-02,0.13630336376522229,-0.06392030299797287,3.4447786956455473
2017-06-03,0.20223742969928826,0.4086071695294995,2.4296688055356572
2017-06-04,0.21390658578592,0.545729755681212,3.763886772035177
2017-06-05,0.3692463916111627,1.545729755681212,8.566938089649602
2017-06-06,-0.05793807440825468,6.01174917315694,8.00937914374114
2017-06-07,-0.03852059868009937,-0.14359063266830255,1.1674928746704056
2017-06-08,0.17476490222676075,-0.30430491838258833,2.61785561872247
2017-06-09,0.13630336376522229,-0.06392030299797287,12.444778695645548
2017-06-10,0.20223742969928826,0.4086071695294995,4.429668805535657
2017-06-11,0.21390658578592,0.545729755681212,3.763886772035177
2017-06-12,-0.6307536083888373,2.545729755681212,-0.4330619103503985
2017-06-13,-0.05793807440825468,5.01174917315694,4.009379143741141
2017-06-14,-0.03852059868009937,-0.14359063266830255,5.167492874670406
2017-06-15,0.17476490222676075,-0.30430491838258833,0.6178556187224702
2017-06-16,0.13630336376522229,-0.06392030299797287,2.4447786956455473
2017-06-17,0.20223742969928826,0.4086071695294995,2.4296688055356572
2017-06-18,0.21390658578592,0.545729755681212,2.763886772035177
2017-06-19,0.3692463916111627,-0.45427024431878804,6.566938089649602
2017-06-20,0.9420619255917453,0.011749173156940166,0.009379143741141238
2017-06-21,-0.03852059868009937,0.8564093673316975,1.1674928746704056
2017-06-22,0.17476490222676075,-0.30430491838258833,-0.3821443812775298
2017-06-23,0.13630336376522229,-0.06392030299797287,1.4447786956455473
2017-06-24,0.20223742969928826,0.4086071695294995,2.4296688055356572
2017-06-25,0.21390658578592,0.545729755681212,3.763886772035177
2017-06-26,0.3692463916111627,-0.45427024431878804,5.566938089649602
2017-06-27,-0.05793807440825468,0.011749173156940166,5.009379143741141
2017-06-28,-0.03852059868009937,1.8564093673316975,2.1674928746704056
2017-06-29,0.17476490222676075,2.6956950816174117,0.6178556187224702
2017-06-30,0.13630336376522229,0.9360796970020271,1.4447786956455473
2017-07-01,0.20223742969928826,0.4086071695294995,10.429668805535657
2017-07-02,0.21390658578592,0.545729755681212,4.7638867720351765
2017-07-03,-0.6307536083888373,2.545729755681212,-0.4330619103503985
2017-07-04,-0.05793807440825468,2.0117491731569404,1.0093791437411412
2017-07-05,-0.03852059868009937,-0.14359063266830255,-0.8325071253295944
2017-07-06,0.17476490222676075,0.6956950816174117,-0.3821443812775298
2017-07-07,0.13630336376522229,-0.06392030299797287,0.4447786956455473
2017-07-08,0.20223742969928826,0.4086071695294995,2.4296688055356572
2017-07-09,0.21390658578592,0.545729755681212,4.7638867720351765
2017-07-10,7.369246391611163,-0.45427024431878804,0.5669380896496015
2017-07-11,-0.05793807440825468,3.0117491731569404,3.0093791437411412
2017-07-12,-0.03852059868009937,1.8564093673316975,3.1674928746704056
2017-07-13,0.17476490222676075,2.6956950816174117,7.61785561872247
2017-07-14,0.13630336376522229,0.9360796970020271,1.4447786956455473
2017-07-15,0.20223742969928826,0.4086071695294995,2.4296688055356572
2017-07-16,0.21390658578592,0.545729755681212,2.763886772035177
2017-07-17,-0.6307536083888373,2.545729755681212,0.5669380896496015
2017-07-18,0.9420619255917453,4.01174917315694,2.0093791437411412
2017-07-19,2.9614794013199006,0.8564093673316975,5.167492874670406
2017-07-20,2.1747649022267606,-0.30430491838258833,1.6178556187224702
2017-07-21,0.13630336376522229,-0.06392030299797287,4.444778695645548
2017-07-22,0.20223742969928826,1.4086071695294995,2.4296688055356572
2017-07-23,0.21390658578592,0.545729755681212,2.763886772035177
2017-07-24,0.3692463916111627,-0.45427024431878804,1.5669380896496015
2017-07-25,-0.05793807440825468,0.011749173156940166,1.0093791437411412
2017-07-26,-0.03852059868009937,-0.14359063266830255,14.167492874670405
2017-07-27,0.17476490222676075,2.6956950816174117,10.61785561872247
2017-07-28,0.13630336376522229,0.9360796970020271,0.4447786956455473
2017-07-29,0.20223742969928826,0.4086071695294995,2.4296688055356572
2017-07-30,0.21390658578592,0.545729755681212,2.763886772035177
2017-07-31,1.3692463916111626,6.5457297556812115,3.5669380896496015
2017-08-01,-0.05793807440825468,0.011749173156940166,5.009379143741141
2017-08-02,-0.03852059868009937,0.8564093673316975,14.167492874670405
2017-08-03,0.17476490222676075,0.6956950816174117,6.61785561872247
2017-08-04,0.13630336376522229,1.936079697002027,6.444778695645548
2017-08-05,0.20223742969928826,0.4086071695294995,3.4296688055356572
2017-08-06,0.21390658578592,0.545729755681212,2.763886772035177
2017-08-07,0.3692463916111627,-0.45427024431878804,2.5669380896496015
2017-08-08,0.9420619255917453,0.011749173156940166,4.009379143741141
2017-08-09,-0.03852059868009937,-0.14359063266830255,3.1674928746704056
2017-08-10,0.17476490222676075,-0.30430491838258833,1.6178556187224702
2017-08-11,0.13630336376522229,4.936079697002027,0.4447786956455473
2017-08-12,2.2022374296992884,1.4086071695294995,5.429668805535657
2017-08-13,0.21390658578592,0.545729755681212,5.7638867720351765
2017-08-14,-0.6307536083888373,-0.45427024431878804,1.5669380896496015
2017-08-15,-0.05793807440825468,0.011749173156940166,1.0093791437411412
2017-08-16,0.9614794013199006,-0.14359063266830255,2.1674928746704056
2017-08-17,0.17476490222676075,-0.30430491838258833,2.61785561872247
2017-08-18,0.13630336376522229,0.9360796970020271,0.4447786956455473
2017-08-19,0.20223742969928826,0.4086071695294995,2.4296688055356572
2017-08-20,0.21390658578592,0.545729755681212,2.763886772035177
2017-08-21,-0.6307536083888373,-0.45427024431878804,1.5669380896496015
2017-08-22,-0.05793807440825468,0.011749173156940166,1.0093791437411412
2017-08-23,-0.03852059868009937,4.856409367331698,0.16749287467040563
2017-08-24,0.17476490222676075,-0.30430491838258833,0.6178556187224702
2017-08-25,0.13630336376522229,-0.06392030299797287,9.444778695645548
2017-08-26,0.20223742969928826,0.4086071695294995,6.429668805535657
2017-08-27,0.21390658578592,0.545729755681212,2.763886772035177
2017-08-28,0.3692463916111627,0.545729755681212,7.566938089649602
2017-08-29,-0.05793807440825468,0.011749173156940166,1.0093791437411412
2017-08-30,-0.03852059868009937,-0.14359063266830255,2.1674928746704056
2017-08-31,0.17476490222676075,-0.30430491838258833,4.61785561872247
2017-09-01,0.13630336376522229,-0.06392030299797287,5.444778695645548
2017-09-02,0.20223742969928826,0.4086071695294995,3.4296688055356572
2017-09-03,0.21390658578592,0.545729755681212,2.763886772035177
2017-09-04,-0.6307536083888373,-0.45427024431878804,-0.4330619103503985
2017-09-05,-0.05793807440825468,1.0117491731569401,2.0093791437411412
2017-09-06,-0.03852059868009937,1.8564093673316975,7.167492874670406
2017-09-07,0.17476490222676075,0.6956950816174117,2.61785561872247
2017-09-08,1.1363033637652222,-0.06392030299797287,5.444778695645548
2017-09-09,0.20223742969928826,0.4086071695294995,3.4296688055356572
2017-09-10,0.21390658578592,0.545729755681212,7.7638867720351765
2017-09-11,-0.6307536083888373,0.545729755681212,5.566938089649602
2017-09-12,-0.05793807440825468,0.011749173156940166,2.0093791437411412
2017-09-13,-0.03852059868009937,-0.14359063266830255,1.1674928746704056
2017-09-14,0.17476490222676075,-0.30430491838258833,9.61785561872247
2017-09-15,0.13630336376522229,-0.06392030299797287,-0.5552213043544527
2017-09-16,0.20223742969928826,0.4086071695294995,2.4296688055356572
2017-09-17,0.21390658578592,2.545729755681212,2.763886772035177
2017-09-18,0.3692463916111627,1.545729755681212,-0.4330619103503985
2017-09-19,-0.05793807440825468,0.011749173156940166,0.009379143741141238
2017-09-20,-0.03852059868009937,0.8564093673316975,-1.8325071253295944
2017-09-21,0.17476490222676075,2.6956950816174117,-1.3821443812775298
2017-09-22,0.13630336376522229,0.9360796970020271,1.4447786956455473
2017-09-23,0.20223742969928826,1.4086071695294995,2.4296688055356572
2017-09-24,0.21390658578592,0.545729755681212,3.763886772035177
2017-09-25,3.3692463916111626,0.545729755681212,3.5669380896496015
2017-09-26,-0.05793807440825468,0.011749173156940166,21.009379143741143
2017-09-27,-0.03852059868009937,-0.14359063266830255,12.167492874670405
2017-09-28,0.17476490222676075,-0.30430491838258833,10.61785561872247
2017-09-29,0.13630336376522229,0.9360796970020271,6.444778695645548
2017-09-30,0.20223742969928826,0.4086071695294995,12.429668805535657
2017-10-01,0.21390658578592,0.545729755681212,6.7638867720351765
2017-10-02,-0.6307536083888373,-0.45427024431878804,31.5669380896496
2017-10-03,-0.05793807440825468,0.011749173156940166,10.00937914374114
2017-10-04,-0.03852059868009937,3.8564093673316973,5.167492874670406
2017-10-05,0.17476490222676075,1.6956950816174117,2.61785561872247
2017-10-06,0.13630336376522229,-0.06392030299797287,6.444778695645548
2017-10-07,0.20223742969928826,0.4086071695294995,4.429668805535657
2017-10-08,0.21390658578592,0.545729755681212,2.763886772035177
2017-10-09,-0.6307536083888373,-0.45427024431878804,1.5669380896496015
2017-10-10,-0.05793807440825468,0.011749173156940166,16.009379143741143
2017-10-11,-0.03852059868009937,3.8564093673316973,5.167492874670406
2017-10-12,0.17476490222676075,-0.30430491838258833,0.6178556187224702
2017-10-13,0.13630336376522229,2.936079697002027,1.4447786956455473
2017-10-14,0.20223742969928826,0.4086071695294995,5.429668805535657
2017-10-15,0.21390658578592,0.545729755681212,2.763886772035177
2017-10-16,-0.6307536083888373,0.545729755681212,5.566938089649602
2017-10-17,-0.05793807440825468,0.011749173156940166,9.00937914374114
2017-10-18,1.9614794013199006,1.8564093673316975,11.167492874670405
2017-10-19,0.17476490222676075,0.6956950816174117,5.61785561872247
2017-10-20,0.13630336376522229,1.936079697002027,11.444778695645548
2017-10-21,0.20223742969928826,0.4086071695294995,4.429668805535657
2017-10-22,0.21390658578592,0.545729755681212,3.763886772035177
2017-10-23,-0.6307536083888373,1.545729755681212,4.566938089649602
2017-10-24,-0.05793807440825468,0.011749173156940166,4.009379143741141
2017-10-25,-0.03852059868009937,0.8564093673316975,8.167492874670405
2017-10-26,0.17476490222676075,0.6956950816174117,8.61785561872247
2017-10-27,0.13630336376522229,-0.06392030299797287,0.4447786956455473
2017-10-28,0.20223742969928826,1.4086071695294995,5.429668805535657
2017-10-29,0.21390658578592,0.545729755681212,2.763886772035177
2017-10-30,-0.6307536083888373,0.545729755681212,0.5669380896496015
2017-10-31,-0.05793807440825468,0.011749173156940166,8.00937914374114
2017-11-01,-0.03852059868009937,0.8564093673316975,2.1674928746704056
2017-11-02,0.17476490222676075,0.6956950816174117,13.61785561872247
2017-11-03,0.13630336376522229,2.936079697002027,10.444778695645548
2017-11-04,0.20223742969928826,0.4086071695294995,9.429668805535657
2017-11-05,0.21390658578592,0.545729755681212,5.7638867720351765
2017-11-06,0.3692463916111627,-0.45427024431878804,9.566938089649602
