,microsoft/vscode,jetbrains/intellij-community,atom/atom
2015-11-13,-5.524073339248874,66.45930278903076,15.742765593378456
2015-11-14,41.71842559335604,72.03317693198316,16.066039012348593
2015-11-15,11.20384277039734,64.39805179244874,16.026067099369854
2015-11-16,12.181232210398658,72.01667374294486,14.26346200844364
2015-11-17,12.12177824676734,65.80091520932709,16.01631703204515
2015-11-18,22.388864130893346,68.19364102415182,15.545620941816864
2015-11-19,28.694883707663156,80.38681002015872,18.896774768849266
2015-11-20,47.31244953911592,74.02021580683082,33.42377500999969
2015-11-21,46.856524388298205,62.177578681734744,32.28741703993556
2015-11-22,40.915411190701704,67.09554951541463,16.853033952051106
2015-11-23,62.506546060293026,48.684760130113446,17.65751240803484
2015-11-24,53.5051786180163,63.964426418382615,31.769693570288148
2015-11-25,49.16566721124942,30.198528864752397,-12.352943585178469
2015-11-26,47.497554554576475,43.14794208203451,10.906321071814066
2015-11-27,45.07428017307973,111.99852579126804,12.147178417297429
2015-11-28,38.75363268839434,57.96016729034206,13.392210413761315
2015-11-29,22.937483950252673,61.81729253417459,13.495732324176384
2015-11-30,-2.0724884380139486,62.08425161840741,26.247510032936198
2015-12-01,51.40013234512137,52.31396552338646,23.68648712365377
2015-12-02,66.22069401853044,73.79829323691894,19.844945071528855
2015-12-03,45.555978341385284,43.907873714949886,47.86693504975716
2015-12-04,20.31222615151903,50.19670833983506,17.089185207053163
2015-12-05,40.21915171339787,53.01303675857654,12.393852387158667
2015-12-06,28.038900633165436,53.178489365914906,11.09326473420965
2015-12-07,40.293075973821715,73.50782976578628,15.94431704025806
2015-12-08,71.59535143909264,66.51746947953075,12.459012416065017
2015-12-09,45.86161962190539,106.22824210224509,10.334884503520334
2015-12-10,42.255900067514155,77.72379806144204,43.30659261951945
2015-12-11,40.648924456383114,114.71697683564382,29.651080830004833
2015-12-12,32.93119358723932,53.2268030650442,10.65360674151171
2015-12-13,32.46169572372179,60.80259348207638,9.348896121412109
2015-12-14,-13.37655465232588,47.65422982088307,5.161102748353308
2015-12-15,27.577393087176723,101.99806792139603,22.4331788151991
2015-12-16,23.93759442962133,43.96597156497927,5.751954697127008
2015-12-17,28.298064591747156,73.61734953158565,6.4833047529431385
2015-12-18,28.175531287136526,60.62547920771069,9.099889224101313
2015-12-19,23.419802856116746,66.27186786078713,19.216789486922053
2015-12-20,26.107403657565463,51.925319809293704,8.18153337571616
2015-12-21,18.219677179042094,51.42475373162621,-1.252900278536683
2015-12-22,18.502388110657478,51.88254944945188,4.927542284560635
2015-12-23,19.096542996774783,54.01657308234138,-1.2822545319109553
2015-12-24,6.190136099874617,45.160484676491464,5.618949038479932
2015-12-25,7.025166714155699,50.645500760204655,3.405021287768493
2015-12-26,24.992484356396936,43.134083951923245,6.12160165765556
2015-12-27,21.78743462407347,42.6518328946545,5.508224370659505
2015-12-28,-11.054068602059672,49.501896389617706,5.817558248382825
2015-12-29,-10.580111792594057,91.12224609496994,3.879551526334806
2015-12-30,9.28642716289413,34.47182983949334,9.257818747966045
2015-12-31,11.067631669345463,22.96617172647004,-4.010365231866036
2016-01-01,13.688444269700133,21.03014265255903,8.575229566389615
2016-01-02,28.720723508614146,35.865439863037714,9.550378065137739
2016-01-03,24.326192806926922,38.33664244619041,7.9018886664159735
2016-01-04,28.693512095268378,-18.20970813988181,13.184011736131856
2016-01-05,33.94176826838654,-16.90378457663561,31.78023242054383
2016-01-06,86.42325720862952,-36.17644851610499,10.972149502331265
2016-01-07,28.292558452966325,40.05033097724066,13.163511952646516
2016-01-08,47.587787236801475,33.26062497932389,26.00497776933974
2016-01-09,25.081815320029527,39.95543486297373,12.537747872957043
2016-01-10,28.078366941327232,43.85898184950927,18.549694144289756
2016-01-11,29.040017089402955,38.38379218772447,13.381478700861134
2016-01-12,22.215611646893706,40.35220060886506,15.003247432765356
2016-01-13,37.01421304451912,87.16988969337459,24.823308362479008
2016-01-14,30.834861423615774,121.41417833103336,15.554844699453389
2016-01-15,32.89031615632564,49.66131433403609,31.917389362197863
2016-01-16,23.84199327999634,49.24588360362162,11.469987641346824
2016-01-17,30.301138234359108,47.688196816795895,11.4937506881561
2016-01-18,54.386462095959644,36.43612921335186,-12.753954409225758
2016-01-19,34.593925702891624,64.27262011498637,13.622866438131922
2016-01-20,29.132059953446696,58.359267788298965,-0.29714049399059483
2016-01-21,38.08892340891212,104.92083699030559,-3.3259306790733385
