,facebook/react-native,flutter/flutter,tidev/titanium-sdk
2018-01-30,3.9945569505298355,6.571423237730437,-2.13442342263971
2018-01-31,5.325234510802126,6.316016071785249,-2.4848203835502503
2018-02-01,6.235950045382965,7.825936412685398,-1.8462074893758489
2018-02-02,2.9733234656672503,7.69181059858682,-0.7715529471739857
2018-02-03,7.063493471682213,6.58110703035598,5.896616183032905
2018-02-04,8.243590262544648,9.335286977272101,7.105811851821224
2018-02-05,10.258562969315093,10.527636201241364,14.032213961315419
2018-02-06,10.536084350034212,9.706787960451745,1.3467020304620396
2018-02-07,8.39374824733919,9.760872378573177,3.380212095667631
2018-02-08,11.234833198911378,10.104155131098942,-5.4302999267322
2018-02-09,12.091355774701265,10.005672952170915,9.305075789155884
2018-02-10,8.44435958297437,15.456261337006717,5.715233357077676
2018-02-11,8.098358307895628,9.623859593316736,6.803887379157839
2018-02-12,7.307398319526865,9.202109831269821,6.592464858494564
2018-02-13,7.0430602632386305,11.742876975554719,6.77589437078398
2018-02-14,9.533111126101351,12.36334034784025,7.357128309472836
2018-02-15,3.878032210731586,10.274345002260198,12.2372151890913
2018-02-16,10.403091620943727,12.323627031074333,4.44433587343162
2018-02-17,8.906790038717752,8.37145126787752,7.506410269833506
2018-02-18,7.895349515217561,8.001600448634557,6.495487486785075
2018-02-19,3.2989015280631744,5.89632333090265,8.342470699074331
2018-02-20,-1.3463336121410538,3.6347593484601193,8.239691029802152
2018-02-21,7.49913362775411,7.075054602511705,12.695152464711644
2018-02-22,2.5160206187800327,2.358267127643115,9.279001494395265
2018-02-23,8.391722694128166,1.5308985744855534,9.420388767901459
2018-02-24,8.381733510105281,6.609275835135787,9.118702389526423
2018-02-25,8.553110128920826,7.384998993488315,6.063054803743072
2018-02-26,12.392708097291289,9.423249716944817,20.781548958484127
2018-02-27,10.707102567807791,5.608055285670784,8.95764027330273
2018-02-28,3.4922502165953206,4.495224472931366,23.581579371095966
2018-03-01,10.772975766471458,11.440759334756962,-5.342291054648886
2018-03-02,7.568373234805335,8.150411945286077,6.277323520984312
2018-03-03,9.679828165754415,7.066198774640256,3.906303974795329
2018-03-04,6.621903295674368,8.411443609114153,4.760761415539593
2018-03-05,10.428897813270101,3.5055436421818613,5.20045115576283
2018-03-06,9.624786763313457,10.301752831503093,3.266427853047517
2018-03-07,7.710243562924786,11.79938097047783,3.474799429528853
2018-03-08,13.015281650151573,7.754023412510639,3.125544653456703
2018-03-09,21.82093414716855,12.203942142984282,1.7712603477686315
2018-03-10,6.803412579243248,7.345103445812367,2.9132853389880897
2018-03-11,10.74026095955752,9.686546972201004,3.410970171709789
2018-03-12,7.917051103321361,12.459597413332714,2.340791776619754
2018-03-13,4.63871542019602,3.2222362283469357,1.9331604835679947
2018-03-14,12.052635377743849,9.616879383518121,-0.16030773834217316
2018-03-15,6.822474245040327,1.1616125040761114,-3.0364082303227864
2018-03-16,6.493315785661452,9.957363751574537,2.3930384664586843
2018-03-17,8.216254895905386,13.79088849304872,2.3674098905525036
2018-03-18,6.992608711919701,7.429320141066312,2.855750492265772
2018-03-19,23.716091796754093,21.20193822446361,2.1004031071751745
2018-03-20,25.280205569842387,9.369662615413457,3.5863738704462262
2018-03-21,5.78731582059214,5.916255100094722,7.205483664901969
2018-03-22,5.568517877053245,8.815412676991697,-1.3769602628604547
2018-03-23,6.912267864296998,6.288870766455496,2.5957999708747614
2018-03-24,7.74168246154507,8.403595200185292,3.2939036175299523
2018-03-25,7.11920458833476,9.084943659273236,2.6906988928290083
2018-03-26,16.31267665070862,4.860391235779542,2.6253814985146278
2018-03-27,8.393641788832955,6.504539679065425,1.9648460839448003
2018-03-28,-5.462261622388036,6.104281472851582,2.5259252188705528
2018-03-29,7.2041273044507514,7.541886399629618,2.523324714148644
2018-03-30,3.437608103409034,6.382069275282273,2.518132471542671
2018-03-31,5.3298593203671265,6.206738098356504,2.1698488775262974
2018-04-01,7.085612472889829,6.538092313048823,2.676456757076354
2018-04-02,7.807893250873448,7.019403157224076,3.3033181073194013
2018-04-03,5.771439304549199,8.359414346101396,5.222178628745566
2018-04-04,8.71991441487583,12.553355158686841,-3.2848507581338673
2018-04-05,8.593577226721704,4.750591338989774,3.6163094416145767
2018-04-06,11.815682710291734,7.420158659813101,9.223662767972028
2018-04-07,7.77349120491906,6.147263863412551,3.13811116562289
2018-04-08,8.894440986791508,7.7464272623918164,2.498961805573297
2018-04-09,7.132421128527644,7.188320013958952,4.285260243229759
2018-04-10,23.55416879677454,8.439900752125968,2.30008446257433
2018-04-11,11.486122317086886,8.908229101883617,-4.19869980084022
2018-04-12,7.560575112001565,7.46370048005143,5.134125209527905
2018-04-13,-0.8795393631944859,4.447009217026337,1.713266920674153
2018-04-14,11.517580942259354,6.249538134534689,2.116904847878513
2018-04-15,7.882068624750655,7.488450434581791,2.3833315443231764
2018-04-16,11.52874146593045,7.9232412945210635,1.5701470497872458
2018-04-17,11.334072733533946,6.721617749885593,2.171561789128063
2018-04-18,-0.9538785919199464,6.488935356406804,1.8691360191034763
2018-04-19,17.177851895982954,6.935688463403646,1.9681541043962971
2018-04-20,8.513060881227418,10.324353771923834,2.2303077896494905
2018-04-21,4.495218905563085,11.222518788440851,2.649181472540599
2018-04-22,6.404749971571135,9.274963645280232,2.980687410572298
2018-04-23,5.705938566636611,11.27740273907185,9.437893916228248
2018-04-24,4.2503117863944375,6.145344638788434,2.161764727212114
2018-04-25,-0.6120747432246434,9.498229298395835,-4.8592793236410445
